Store,Sub_store,Store_url,url,rpc,product_description,review_id,review_date,username,review_text,review_rating,variant_1,variant_2,job_id,brand
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11123754011,2018-01-01 23:19:47,j***0,不错！,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11123990946,2018-01-02 07:34:22,易***d,老婆说这个好那就是好，下起单来神清气爽，整个人都有精神了！,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11124202260,2018-01-02 09:22:06,j***e,还不错,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11124229116,2018-01-02 09:30:52,j***k,好,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11124414016,2018-01-02 10:25:20,自***a,送货速度很快 之前买雀巢的能恩4都是桶装的 这次有个盒装替换装先试试 应该还是很不错的 宝宝一直喝也没什么问题,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11125051397,2018-01-02 13:47:15,j***8,超级快啊物流,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11125258889,2018-01-02 14:56:47,淇小宝2012,送过快，一直信任雀巢和京东！,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11125426064,2018-01-02 15:53:21,3***4,凑单买的，参加满减活动。孩子还没有喝。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11125584818,2018-01-02 16:47:29,d***0,一直在京东上购买这款奶粉，孩子很爱喝，就是有的时候老没货,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11125714357,2018-01-02 17:31:41,h***y,第一购买！！！！,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11126081461,2018-01-02 19:43:46,c***0,是否能够实现梦想穿越火线下载,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11126318785,2018-01-02 21:02:19,C***9,一直喝，很不错，这个蜂蜜味道很香，配方也合理,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11126400120,2018-01-02 21:28:46,康***5,给宝宝囤货的，一直吃的超级能恩,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11126519511,2018-01-02 22:08:41,墨***忻,很好,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11126658774,2018-01-02 23:02:45,8***6,快递速度快，送货及时，还不错。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11126973899,2018-01-03 07:56:31,h***9,宝贝质重很不错，用起来很感觉很好,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11127302930,2018-01-03 10:10:07,j***5,换了牌子，一直在买，不错，嘿嘿,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11127303748,2018-01-03 10:10:29,t***9,孩子一直在用雀巢。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11127389281,2018-01-03 10:37:26,t***后,给女儿买的，不喝点奶粉不睡觉。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11127421486,2018-01-03 10:47:16,j***c,经常在京东买东西，价钱合适，特别方便，东西质量放心，日期新鲜,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11127804873,2018-01-03 12:51:28,j***o,孩子一直喝雀巢的，在京东上买也很放心，前天晚上下单，第二天就能送到家，比超市方便多了，一直信赖京东,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11128252635,2018-01-03 15:19:18,木***l,宝贝一直在喝这个牌子的，挺好的,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11128607668,2018-01-03 17:22:59,j***i,一直在喝她们店的奶粉，不错哦,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11128783487,2018-01-03 18:29:56,玩***圈,宝宝喜欢，真喜欢，真的挺喜欢，嗯，有十五个字了吧,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11128889898,2018-01-03 19:09:15,_***美,一直信赖京东。速度无敌。客服无敌。无敌百搭,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11128927401,2018-01-03 19:22:51,l***0,不错，真好,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11128970244,2018-01-03 19:38:01,j***n,还不错还不错还不错还可以,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11128974484,2018-01-03 19:39:36,j***n,还不错还不错还不错还可以,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11129121283,2018-01-03 20:29:38,小***虎,"家里吃喝穿用,基本生活用品都在京东买了,连盐都买过,太多订单,实在懒得一一评价了,但不评价又没有京豆,没办法.",5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11129253804,2018-01-03 21:09:12,璐***8,宝宝很爱喝，一直喝雀巢，值得信赖，超赞！,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11129666124,2018-01-03 23:42:25,j***c,一如既往的好,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11129704292,2018-01-04 00:12:00,魔***牙,满意，孩子很喜欢喝,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11130245157,2018-01-04 10:31:04,j***6,女儿很喜欢喝，指定要喝这个品牌这个包装的呢,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11130263133,2018-01-04 10:36:54,g***o,宝宝一直喝的这个牌子的，不错，希望一直做好。买了六盒，慢慢喝吧，不敢存太多,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11130515876,2018-01-04 12:05:25,媛***福,孩子挺爱喝的,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11130614204,2018-01-04 12:42:54,陽***芭,挺好。。？？。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11130881301,2018-01-04 14:23:54,冯***碧,物流没得说，四段四川老是没货，只有买盒装的。看了下配料表，有香兰素，盒装的以后再看看,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11131739657,2018-01-04 19:59:56,j***i,送货速度快,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11131811398,2018-01-04 20:27:06,j***z,好好好好好好好好好。。。。。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11131822996,2018-01-04 21:32:57,的***魏,此用户未及时评价，系统默认好评。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11131835222,2018-01-04 20:35:53,j***x,此用户未填写评价内容,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11131920904,2018-01-04 21:03:41,的***魏,我一直是在京东商城买奶粉的，也一直买的是雀巢奶粉，从小孩断奶以后就一直喝这个奶粉，目前为止也没有出现过质量问题，而且京东快递特别给力，一般都是晚上买第二天早上就到了，好评！,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11131983073,2018-01-04 21:23:15,l***0,哦厉害咯阿伦OK了咯额落寞,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132026196,2018-01-04 21:37:23,c***c,不错不错不错不错,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132091413,2018-01-04 22:00:45,j***z,物流很快、跟图片上的一模一样、货真价实、下次还会再来的?,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132093378,2018-01-04 22:01:54,j***p,宝贝发货很快，因为个人原因所以迟了两天收货，感觉挺不错的。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132098332,2018-01-04 22:03:06,j***o,非常棒，店家服务一流，很耐心的讲解，谢谢店家，大赞！,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132100902,2018-01-04 22:04:23,j***j,发货很快，收到宝贝很惊喜，做工很好,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132483264,2018-01-05 07:26:52,淮***玉,京东自营的产品一直都是我的信赖，希望永远保持,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132564311,2018-01-05 08:34:47,w***3,小朋友喜欢喝，买了好多次了，可以的,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132649559,2018-01-05 09:16:25,工***正,非常好，真的是的非常好的。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132754737,2018-01-05 09:56:37,赫***2,昨天刚收到货今天就降价了,3.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132872943,2018-01-05 10:38:39,j***x,卖家服务态度很好。有事也很快解决。给卖家赞！！,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132872981,2018-01-05 10:38:36,j***莲,还行,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132876174,2018-01-05 10:39:35,j***u,材料，质量好，颜色好。价格便宜，性价比高。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132877580,2018-01-05 10:40:32,j***q,包装严实，赞一个，发货快，物流快，好评。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11132983536,2018-01-05 11:17:13,j***3,好好好好好好好好好好好好好好好好好好好好好好好好,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11133205664,2018-01-05 12:43:34,垄***帅,赞??赞??赞??赞??赞??赞??赞,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11133283410,2018-01-05 13:14:11,t***d,很好,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11134164171,2018-01-05 19:21:35,W***顿,我只想信京东自营店的一切要买商品，只要需要就在京东自营店找的买，好好,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11134272123,2018-01-05 20:08:32,酷***龙,拼单买的到手就降价，价保申请也不通过有点失望。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11134479502,2018-01-05 21:24:54,j***g,此用户未填写评价内容,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11135457877,2018-01-06 11:29:14,G***f,还行，不错，物流很快！,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11136217195,2018-01-06 16:29:25,j***b,好品质，好洒，实惠，十分实惠，值得购买。,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11136853531,2018-01-06 20:41:39,3***杰,儿子一直在喝,5.0,4段400g,,62595828,NAN
JD,雀巢母婴京东自营旗舰店,https://mall.jd.com/index-1000003112.html,https://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11136937950,2018-01-06 21:10:15,奋***a,一直从京东买雀巢的奶粉一般都是自营的，最近4段总是断货，希望能多存点4段的奶粉，多多搞活动。一直从京东买雀巢的奶粉一般都是自营的，最近4段总是断货，希望能多存点4段的奶粉，多多搞活动。,5.0,4段400g,,62595828,NAN
