found_helpful,#comments,harvest_brand,harvest_product_description,publish_time,retailer_product_code,review_date,review_rating,review_text,review_title,top_reviewer_flag,upc,url,verified_purchase,vine_voice,manufacturer_response,manufacturer_response_text,parent_review,syndicated_from,direct_review_url,purchase_time,user_level,variants,image_url
,,"雀巢 产地","自营 雀巢 (Nestle) 雀巢妈妈孕产妇营养配方奶粉（孕期哺乳期适用）400g盒装DHA叶酸和钙",,"102878788","2018-03-16T17:10:20","5","还没喝",,,,"http://product.suning.com/0030000198/102878788.html",,,,,,,,,,,""
,,"雀巢 产地","自营 雀巢 (Nestle) 雀巢妈妈孕产妇营养配方奶粉（孕期哺乳期适用）400g盒装DHA叶酸和钙",,"102878788","2018-03-30T19:19:21","5","特备好喝哦，很好很好，哺***期妈妈必备",,,,"http://product.suning.com/0030000198/102878788.html",,,,,,,,,,,""
,,"雀巢 产地","自营 雀巢 (Nestle) 雀巢妈妈孕产妇营养配方奶粉（孕期哺乳期适用）400g盒装DHA叶酸和钙",,"102878788","2018-03-30T15:40:34","5","冲调后很白很甜，第一次买。",,,,"http://product.suning.com/0030000198/102878788.html",,,,,,,,,,,""
,,"雀巢 产地","自营 雀巢 (Nestle) 雀巢妈妈孕产妇营养配方奶粉（孕期哺乳期适用）400g盒装DHA叶酸和钙",,"102878788","2018-03-30T15:22:31","5","好评",,,,"http://product.suning.com/0030000198/102878788.html",,,,,,,,,,,""
,,"雀巢 产地","自营 雀巢 (Nestle) 雀巢妈妈孕产妇营养配方奶粉（孕期哺乳期适用）400g盒装DHA叶酸和钙",,"102878788","2018-03-30T13:14:27","5","不错",,,,"http://product.suning.com/0030000198/102878788.html",,,,,,,,,,,""
,,"雀巢 产地","自营 雀巢 (Nestle) 雀巢妈妈孕产妇营养配方奶粉（孕期哺乳期适用）400g盒装DHA叶酸和钙",,"102878788","2018-03-22T10:03:39","5","很喜欢",,,,"http://product.suning.com/0030000198/102878788.html",,,,,,,,,,,""
,,"雀巢 产地","自营 雀巢 (Nestle) 雀巢妈妈孕产妇营养配方奶粉（孕期哺乳期适用）400g盒装DHA叶酸和钙",,"102878788","2018-03-19T20:27:44","5","还没拆开，价格实惠",,,,"http://product.suning.com/0030000198/102878788.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-26T17:16:47","5","是正品",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-30T09:53:58","5","好",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-26T17:13:58","5","口感不错，送货及时",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-18T19:26:46","5","很实惠的苏宁，感谢有你",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-26T11:06:44","5","发货还挺快的 服务周到 总体满意发货还挺快的 服务周到 总体满意发货还挺快的 服务周到 总体满意发货还挺快的 服务周到 总体满意发货还挺快的 服务周到 总体满意发货还挺快的 服务周到 总体满意",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-29T11:01:22","5","奶粉特别的好，宝宝也很爱喝，这个牌子，很大，是正品。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-21T21:47:42","5","很不错，宝宝喜欢喝，味道闻起来也行，看着孩子喝的好，心里很满意",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:32:39","5","大品牌值得信赖，是正品，包装完好，价格实惠，下次还会光顾的。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:32:38","5","东西收到好多天了用过了才评价发货速度快包装的很严密与卖家描述的一致。。。。。。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-24T00:20:53","5","东西挺好的，物流也很快的，很满意的一次购物。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-18T20:46:35","5","质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号质量好质量的号",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-22T18:55:19","5","雀巢 (Nestle) 能恩2 较大婴儿配",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-17T11:18:16","5","很好的平台，看了下是正品，很喜欢，配送速度也快，配送员人也很好！",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-26T11:20:39","5","苏宁易购实用 质量放心",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-26T02:25:28","5","商品很满意，发货也很快，质量很好！",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:36:12","5","帮别人买的。。。。。。。。。。。。。还不错",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:35:06","5","比较实惠。一直光顾！！！！！！！！！！！！",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:35:02","5","颜色超喜欢的服务态度也蛮不错。还会光顾的",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:04","5","帮别人买的。。。。。。。。。。。。。还不错",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:33:37","5","绝对物超所值。很棒。质量也很好哦。。。。。。。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:33:18","5","比较实惠。一直光顾！！！！！！！！！！！！",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:32:40","5","帮别人买的。。。。。。。。。。。。。还不错",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-24T18:14:21","5","质量还可以吧？有事，想啥事。还可以吧。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-24T17:51:37","5","还不错吧？应该是真的。挺好的吧。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-24T17:43:44","5","质量不错，挺好的，应该是真的吧。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-19T21:02:31","5","发货快，东西不错，是正品的，价格实惠，挺满意",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-19T08:20:37","5","不错的，自营的质量还是有保障一些，发货也快",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-23T08:28:30","5","非常快乐的一次网购体验!",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-23T08:21:59","5","非常快乐的一次网购体验!",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-23T07:41:07","5","非常快乐的一次网购体验!",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-23T07:35:32","5","非常快乐的一次网购体验!",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-27T18:28:03","5","宝宝爱喝",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-27T13:36:40","5","挺好的，",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-17T11:14:38","5","很不错的商品哦，都是正品，配送速度也快，很满意的购物体验！",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-26T22:09:42","5","很好()",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-26T18:48:00","5","挺好的",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-26T11:21:04","5","不错",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T09:28:58","5","送人的 朋友娃一直喝这个牌子",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:44:47","5","66666666666好",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:36:25","5","东西很好。手感材质都不错。物流也很给力",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:36:11","5","非常不错的商品。质量好",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:36:11","5","挺好的。很合适。价格也便宜。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:36:08","5","很好。很实惠。价格低。服务不错",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:35:51","5","很好很不错的。挺好的。整体感觉不错",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:35:51","5","正品还会继续购买送货也很快哦",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:35:51","5","货物的质量很好。卖家的服务也很好给好评",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:35:25","5","款式非常喜欢。服务满意",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:35:22","5","感觉非常好。物美价廉。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:59","5","包装专业到位。很满意!",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:59","5","整体感觉还不错就是物流有点慢",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:45","5","质量很好。大小适合。5分。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:43","5","包装很好看。已经送朋友了。希望好评啊",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:39","5","给朋友买的。他很喜欢下次还会光临",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:39","5","物流好快。质量可以。不错。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:26","5","质量好，品牌东西，超赞呵呵",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:22","5","质量不错的。价格很很实惠",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:34:04","5","帮别人买的。不错。还可以。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:33:38","5","给别人代买的。没问好不好。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:33:35","5","第二次买了，感觉不错。推荐给朋友了",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:33:18","5","苏宁是大家值得购买宝贝的地方！！！！",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:33:17","5","细节处理得很好。质量、材质都很好。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:33:15","5","还算不错。感觉快递慢了点",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:32:58","5","老弟很喜欢。质量很好",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:32:58","5","很好很强大很好很强大",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:32:40","5","质量不错。很喜欢。还会在来的",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-20T06:31:54","5","很好啊。老公喜欢。物超所值",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-19T11:06:12","5","东西很好，价格实惠，配送快速，谢谢",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-19T04:47:23","5","反正大品牌应该值得信赖",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-23T16:34:40","5","好评",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-18T10:53:26","5","很不错很不错和vyv",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-18T00:28:06","5","挺不错的，苏宁商品有保障。",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-22T17:46:08","5","质量非常好，发货快",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-22T11:10:39","5","超值，活动给力",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-22T10:55:56","5","挺不错的",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
,,"雀巢(Nestle) 产地","自营 雀巢 (Nestle) 能恩2 较大婴儿配方奶粉 2段（6-12个月）900克",,"610800872","2018-03-22T10:05:37","5","质量好，一直在用",,,,"http://product.suning.com/0030000198/610800872.html",,,,,,,,,,,""
