store,sub_store,url,rpc,title,review_id,creation_date,username,review_text,review_rating,variant_1,variant_2,device,job_id,download_time
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11168325591,2018-01-18 10:10:57,j***n,刚收到，还没打开包装，第一次在京东买奶粉，用完后再追评,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11168006898,2018-01-18 07:58:51,wangying.0,很好，是正品，宝宝一直喝京东的奶粉，目前感觉不错，快递很赞?！,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11167979332,2018-01-18 07:35:16,z***5,17年5月份的，还好不是16年的，可以,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11167903951,2018-01-18 04:38:19,呼***1,没有用，备着。,3,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11167868460,2018-01-18 01:40:08,1***p,物流快，奶粉挺好,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11167792341,2018-01-17 23:57:58,风***-,还没试用，囤货中，与以前的一样。。。。。。赞一个,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11167488413,2018-01-17 21:40:25,j***2,一直用,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11167479177,2018-01-17 21:37:28,j***2,很好大品牌,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11167240674,2018-01-17 20:25:02,j***9,我儿子一直喝，不错,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11167206804,2018-01-17 20:14:46,r***i,宝宝一直 吃这种奶粉，营养全，水解技术 防过敏，宝宝吃了没有肠道反应?。京东快递， 速度快 ，服务好 ，好评！,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11166905597,2018-01-17 18:26:57,x***8,一直吃这种奶粉，过敏的宝宝可以喝这个,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11166776930,2018-01-17 17:38:53,j***0,第一次购买希望宝宝喜欢！,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11166349842,2018-01-17 15:08:58,将***8,以前买的早产2段奶粉二维码都是信息全的这次信息不是很全。不知道是否靠谱。,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11165981036,2018-01-17 13:00:00,S***W,比超市便宜，速度很快,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11165917291,2018-01-17 12:38:27,城***7,不是第一次购买了，如果能有小罐装就完美了，还是一如既往地好评,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11165826495,2018-01-17 12:04:52,遇***桃,京东真的很好，一直很信赖京东，京东自营很放心，每次都在京东上买雀巢能恩，原装正品，宝宝很爱喝，不上火，小分子，吸收好。还会在京东上买东西。,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11165635865,2018-01-17 11:01:46,j***b,信任京东，物流很快，质量也没问题,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11165379633,2018-01-17 09:38:41,m***n,物流速度快 产品质量好 值得再次购买,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11165033943,2018-01-17 02:39:13,小***3,好评一直在京东自营买奶粉,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11164932943,2018-01-16 23:46:29,陈***莉,很好,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11164818601,2018-01-16 22:46:42,z***z,好,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11164701052,2018-01-16 22:02:22,z***2,最近几罐日期不够新鲜,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11164623201,2018-01-16 21:36:08,o***9,宝贝已收到，感觉不错，会再次光临,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11164575277,2018-01-16 21:21:13,j***i,不高兴，刚买完就降价了&hellip;&hellip;,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11164474497,2018-01-16 20:50:21,王***今,物流速度很快，感觉是正品。给小宝宝买的。希望不错的,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11164302774,2018-01-16 20:00:27,j***a,京东物流令人赞叹。*三天，顺丰两天，京东三小时。神一般的物流，感觉来不及赞叹！,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11164296439,2018-01-16 19:58:10,很***8,正品，宝宝爱喝，卖家态度好，好评,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11164131533,2018-01-16 19:01:19,j***0,还没打开，不过包装就一个纸箱子，好简陋,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11163958882,2018-01-16 17:57:57,缘***6,奶粉很好，就是宝宝可能不怎么适应，吐奶严重。,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11163930893,2018-01-16 17:48:01,j***r,经常买值得信赖买了几年了,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11163760187,2018-01-16 16:47:38,z***t,之前一直有奶瓣，换成了这个含有小分子水解蛋白的奶粉后，现在总算没有什么奶瓣了，偶尔还有一点点。因为急切想要宝宝吃新奶粉，没有遵照换奶的步骤，没掺旧奶粉，直接喂新的。结果吐奶频繁了，还有点拉肚子。两天后才意识到可能是换奶引起的，赶紧掺着喂。现在已经可以完全吃这个新奶粉了。,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11163640214,2018-01-16 16:07:08,1***3,宝贝一如既往的好，宝宝一直吃的这个牌子的奶粉,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11163637406,2018-01-16 16:06:22,1***3,宝贝一如既往的好，宝宝一直吃的这个牌子,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11163346219,2018-01-16 14:26:12,專***兒,一直吃这款奶粉很好喝,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11163055956,2018-01-16 12:47:56,M***r,不错，就是日期有点远,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11163012013,2018-01-16 12:32:36,B***强,宝宝一直吃超级能恩，在京东买放心，价格合适！快递神速！,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11163000062,2018-01-16 12:28:44,浅***嫣,和超市的看起来一样！,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11162816309,2018-01-16 11:25:41,j***h,奶粉是第二次在京东上买了，奶粉是正品跟在大卖场买的一样。不过价钱上就便宜很多！京东自营的东西用着也放心！！！,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11162614697,2018-01-16 10:26:04,y***1,宝贝一直喝雀巢奶粉,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11162410509,2018-01-16 09:24:33,j***j,还没喝，不知道效果啥样，以后喝完再买，就是没给啥赠品，下回送个奶瓶啥的就好了??,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11162070944,2018-01-16 00:59:15,c***q,相信京东自营，所以才在这里买最重要的奶粉，扫了罐底的二维码，也打了400电话咨询过，都说是正品,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11162059388,2018-01-16 00:45:14,j***w,还不错够用，下次有需要再买，。,5,新升级1段,,,56275168,2018-01-22 14:39:56
JD,,http://item.jd.com/1565839109.html,1565839109,雀巢（Nestle） 雀巢超级能恩婴儿奶粉德国原装进口婴儿幼儿奶粉 1段800g,11171487658,2018-01-19 11:59:21,z***6,从宝宝出生一直喝这个，感觉还不错！,5,1段800g,,,56275169,2018-01-22 14:40:02
JD,,http://item.jd.com/1565839109.html,1565839109,雀巢（Nestle） 雀巢超级能恩婴儿奶粉德国原装进口婴儿幼儿奶粉 1段800g,11168532630,2018-01-18 11:15:51,k***x,奶粉挺好的，大品牌，应该没问题！,5,1段800g,,,56275169,2018-01-22 14:40:02
JD,,http://item.jd.com/1565839109.html,1565839109,雀巢（Nestle） 雀巢超级能恩婴儿奶粉德国原装进口婴儿幼儿奶粉 1段800g,11167486363,2018-01-17 21:39:38,R***6,一直在喝，很满意。,5,1段800g,,,56275169,2018-01-22 14:40:02
JD,,http://item.jd.com/1565839109.html,1565839109,雀巢（Nestle） 雀巢超级能恩婴儿奶粉德国原装进口婴儿幼儿奶粉 1段800g,11166128219,2018-01-17 13:51:20,j***纯,宝宝蛋白过敏，问医生说建议吃适度水解蛋白的，推荐这款，喝了以后不出现过敏，口味也还不错，宝宝喝。,5,1段800g,,,56275169,2018-01-22 14:40:02
JD,,http://item.jd.com/1565839109.html,1565839109,雀巢（Nestle） 雀巢超级能恩婴儿奶粉德国原装进口婴儿幼儿奶粉 1段800g,11164954588,2018-01-17 00:04:10,j***e,宝宝一直都喝这个牌子的奶，这是第一次在京东买，喝好在追加评论,5,1段800g,,,56275169,2018-01-22 14:40:02
JD,,http://item.jd.com/1565839109.html,1565839109,雀巢（Nestle） 雀巢超级能恩婴儿奶粉德国原装进口婴儿幼儿奶粉 1段800g,11162117219,2018-01-16 03:35:00,j***5,好,5,1段800g,,,56275169,2018-01-22 14:40:02
JD,,http://item.jd.com/1565839109.html,1565839109,雀巢（Nestle） 雀巢超级能恩婴儿奶粉德国原装进口婴儿幼儿奶粉 1段800g,11162061537,2018-01-16 00:46:14,j***w,还不错够用，下次有需要再买，。,5,1段800g,,,56275169,2018-01-22 14:40:02
JD,,http://item.jd.com/11531282484.html,11531282484,雅培 （Abbott） 金装喜康力亲体幼儿配方奶粉3段 900g克加量装,11166387199,2018-01-17 15:21:57,j***9,扫了码是真的，喝过跟实体店一样。,5,900g克加量装,,,56275179,2018-01-22 14:39:21
